recording_id,species,window_idx,start_s,end_s,snr_db,kept
ML609059730,ForestOwlet,416,624.0,627.0,12.73,True
ML609059730,ForestOwlet,417,625.5,628.5,9.24,True
ML609059730,ForestOwlet,418,627.0,630.0,8.47,True
ML609059730,ForestOwlet,419,628.5,631.5,8.3,True
ML609059730,ForestOwlet,420,630.0,633.0,11.67,True
ML609059730,ForestOwlet,421,631.5,634.5,9.08,True
ML609059730,ForestOwlet,422,633.0,636.0,1.99,False
ML609059730,ForestOwlet,423,634.5,637.5,1.74,False
ML609059730,ForestOwlet,424,636.0,639.0,1.43,False
ML609059730,ForestOwlet,425,637.5,640.5,1.61,False
ML609059730,ForestOwlet,426,639.0,642.0,1.71,False
ML609059730,ForestOwlet,427,640.5,643.5,2.25,False
ML609059730,ForestOwlet,428,642.0,645.0,3.27,True
ML609059730,ForestOwlet,429,643.5,646.5,2.62,False
ML609059730,ForestOwlet,430,645.0,648.0,2.07,False
ML609059730,ForestOwlet,431,646.5,649.5,3.39,True
ML609059730,ForestOwlet,432,648.0,651.0,7.97,True
ML609059730,ForestOwlet,433,649.5,652.5,12.2,True
ML609603557,ForestOwlet,0,0.0,3.0,2.75,False
ML609603557,ForestOwlet,1,1.5,4.5,4.03,True
ML609603557,ForestOwlet,2,3.0,6.0,6.03,True
ML609603557,ForestOwlet,3,4.5,7.5,6.35,True
ML609603557,ForestOwlet,4,6.0,9.0,1.63,False
ML609603557,ForestOwlet,5,7.5,10.5,0.99,False
ML609603557,ForestOwlet,6,9.0,12.0,1.17,False
ML609603557,ForestOwlet,7,10.5,13.5,1.7,False
ML609603557,ForestOwlet,8,12.0,15.0,2.11,False
ML609603557,ForestOwlet,9,13.5,16.5,1.31,False
ML609603557,ForestOwlet,10,15.0,18.0,1.1,False
ML609603557,ForestOwlet,11,16.5,19.5,1.22,False
ML609603557,ForestOwlet,12,18.0,21.0,1.21,False
ML609603557,ForestOwlet,13,19.5,22.5,0.92,False
ML609603557,ForestOwlet,14,21.0,24.0,0.73,False
ML609603557,ForestOwlet,15,22.5,25.5,1.12,False
ML609603557,ForestOwlet,16,24.0,27.0,1.26,False
ML609603557,ForestOwlet,17,25.5,28.5,0.98,False
ML609603557,ForestOwlet,18,27.0,30.0,0.78,False
ML609603557,ForestOwlet,19,28.5,31.5,0.78,False
ML609603557,ForestOwlet,20,30.0,33.0,0.71,False
ML609603557,ForestOwlet,21,31.5,34.5,0.71,False
ML609603557,ForestOwlet,22,33.0,36.0,0.97,False
ML609603557,ForestOwlet,23,34.5,37.5,1.58,False
ML609603557,ForestOwlet,24,36.0,39.0,1.88,False
ML609603557,ForestOwlet,25,37.5,40.5,3.12,True
ML609603557,ForestOwlet,26,39.0,42.0,3.49,True
ML609603557,ForestOwlet,27,40.5,43.5,3.35,True
ML609604454,ForestOwlet,0,0.0,3.0,0.75,False
ML609604454,ForestOwlet,1,1.5,4.5,2.22,False
ML609604454,ForestOwlet,2,3.0,6.0,2.95,False
ML609604454,ForestOwlet,3,4.5,7.5,2.99,True
ML609604454,ForestOwlet,4,6.0,9.0,2.58,False
ML609604454,ForestOwlet,5,7.5,10.5,2.51,False
ML609604454,ForestOwlet,6,9.0,12.0,1.86,False
ML613931527,ForestOwlet,0,0.0,3.0,0.78,False
ML613931527,ForestOwlet,1,1.5,4.5,0.12,False
ML613931527,ForestOwlet,2,3.0,6.0,0.3,False
ML613931527,ForestOwlet,3,4.5,7.5,-0.08,False
ML613931527,ForestOwlet,4,6.0,9.0,0.18,False
ML613931527,ForestOwlet,5,7.5,10.5,0.44,False
ML613931527,ForestOwlet,6,9.0,12.0,-0.36,False
ML613931527,ForestOwlet,7,10.5,13.5,0.42,False
ML613931527,ForestOwlet,8,12.0,15.0,2.19,False
ML613931527,ForestOwlet,9,13.5,16.5,2.48,False
ML613931527,ForestOwlet,10,15.0,18.0,4.14,True
ML613931527,ForestOwlet,11,16.5,19.5,4.22,True
ML613931527,ForestOwlet,12,18.0,21.0,1.77,False
ML613931527,ForestOwlet,13,19.5,22.5,2.19,False
ML613931527,ForestOwlet,14,21.0,24.0,2.71,False
ML613931527,ForestOwlet,15,22.5,25.5,3.33,True
ML613931527,ForestOwlet,16,24.0,27.0,4.39,True
ML613931527,ForestOwlet,17,25.5,28.5,4.71,True
ML613931527,ForestOwlet,18,27.0,30.0,5.0,True
ML613931527,ForestOwlet,19,28.5,31.5,6.66,True
ML613931527,ForestOwlet,20,30.0,33.0,7.33,True
ML613931527,ForestOwlet,21,31.5,34.5,9.05,True
ML613931527,ForestOwlet,22,33.0,36.0,8.95,True
ML613931527,ForestOwlet,23,34.5,37.5,7.11,True
ML613931527,ForestOwlet,24,36.0,39.0,7.93,True
ML613931527,ForestOwlet,25,37.5,40.5,10.22,True
ML613931527,ForestOwlet,26,39.0,42.0,10.73,True
ML613931527,ForestOwlet,27,40.5,43.5,9.42,True
ML613931527,ForestOwlet,28,42.0,45.0,8.6,True
ML613931527,ForestOwlet,29,43.5,46.5,8.34,True
ML613931527,ForestOwlet,30,45.0,48.0,8.37,True
ML613931527,ForestOwlet,31,46.5,49.5,9.85,True
ML613931527,ForestOwlet,32,48.0,51.0,10.99,True
ML613931527,ForestOwlet,33,49.5,52.5,11.41,True
ML613931527,ForestOwlet,34,51.0,54.0,9.87,True
ML613931527,ForestOwlet,35,52.5,55.5,8.46,True
ML613931527,ForestOwlet,36,54.0,57.0,8.21,True
ML613931527,ForestOwlet,37,55.5,58.5,8.87,True
ML613931527,ForestOwlet,38,57.0,60.0,11.2,True
ML613931527,ForestOwlet,39,58.5,61.5,12.74,True
ML613931527,ForestOwlet,40,60.0,63.0,12.65,True
ML613931527,ForestOwlet,41,61.5,64.5,12.71,True
ML613931527,ForestOwlet,42,63.0,66.0,13.73,True
ML613931527,ForestOwlet,43,64.5,67.5,14.0,True
ML613931527,ForestOwlet,44,66.0,69.0,13.84,True
ML613931527,ForestOwlet,45,67.5,70.5,12.89,True
ML614545354,ForestOwlet,0,0.0,3.0,3.54,True
ML614545354,ForestOwlet,1,1.5,4.5,2.3,False
ML614545354,ForestOwlet,2,3.0,6.0,2.74,False
ML614545354,ForestOwlet,3,4.5,7.5,2.5,False
ML614545354,ForestOwlet,4,6.0,9.0,2.17,False
ML614545354,ForestOwlet,5,7.5,10.5,1.87,False
ML614545354,ForestOwlet,6,9.0,12.0,1.27,False
ML614545354,ForestOwlet,7,10.5,13.5,2.59,False
ML614545354,ForestOwlet,8,12.0,15.0,8.55,True
ML614545354,ForestOwlet,9,13.5,16.5,7.33,True
ML614545354,ForestOwlet,10,15.0,18.0,5.08,True
ML614545354,ForestOwlet,11,16.5,19.5,5.11,True
ML614545354,ForestOwlet,12,18.0,21.0,5.65,True
ML614545354,ForestOwlet,13,19.5,22.5,6.06,True
ML614545354,ForestOwlet,14,21.0,24.0,7.64,True
ML614545354,ForestOwlet,15,22.5,25.5,10.36,True
ML614545354,ForestOwlet,16,24.0,27.0,12.48,True
ML614545354,ForestOwlet,17,25.5,28.5,6.88,True
ML614545354,ForestOwlet,18,27.0,30.0,7.04,True
ML614545354,ForestOwlet,19,28.5,31.5,2.61,False
ML614545354,ForestOwlet,20,30.0,33.0,-0.3,False
ML614545354,ForestOwlet,21,31.5,34.5,0.51,False
ML614545354,ForestOwlet,22,33.0,36.0,3.21,True
ML614545354,ForestOwlet,23,34.5,37.5,8.66,True
ML614545354,ForestOwlet,24,36.0,39.0,13.44,True
ML614545354,ForestOwlet,25,37.5,40.5,12.33,True
ML614545354,ForestOwlet,26,39.0,42.0,11.99,True
ML614545354,ForestOwlet,27,40.5,43.5,6.68,True
ML614545354,ForestOwlet,28,42.0,45.0,3.25,True
ML614545354,ForestOwlet,29,43.5,46.5,4.24,True
ML614545354,ForestOwlet,30,45.0,48.0,5.63,True
ML614545354,ForestOwlet,31,46.5,49.5,3.69,True
ML614545354,ForestOwlet,32,48.0,51.0,2.84,False
ML614545354,ForestOwlet,33,49.5,52.5,7.22,True
ML614545354,ForestOwlet,34,51.0,54.0,9.48,True
ML616332700,ForestOwlet,0,0.0,3.0,3.48,True
ML616332700,ForestOwlet,1,1.5,4.5,2.92,False
ML616332700,ForestOwlet,2,3.0,6.0,2.28,False
ML616332700,ForestOwlet,3,4.5,7.5,1.6,False
ML621329694,ForestOwlet,0,0.0,3.0,3.08,True
ML621329694,ForestOwlet,1,1.5,4.5,4.38,True
ML621329694,ForestOwlet,2,3.0,6.0,3.55,True
ML621329694,ForestOwlet,3,4.5,7.5,3.42,True
ML621329694,ForestOwlet,4,6.0,9.0,2.49,False
ML621329694,ForestOwlet,5,7.5,10.5,1.61,False
ML621329694,ForestOwlet,6,9.0,12.0,1.74,False
ML621329694,ForestOwlet,7,10.5,13.5,1.83,False
ML621329694,ForestOwlet,8,12.0,15.0,1.21,False
ML621329694,ForestOwlet,9,13.5,16.5,1.54,False
ML621329694,ForestOwlet,10,15.0,18.0,2.56,False
ML621329694,ForestOwlet,11,16.5,19.5,4.45,True
ML621329694,ForestOwlet,12,18.0,21.0,2.72,False
ML621329694,ForestOwlet,13,19.5,22.5,2.33,False
ML621329694,ForestOwlet,14,21.0,24.0,2.72,False
ML621329694,ForestOwlet,15,22.5,25.5,2.15,False
ML621329694,ForestOwlet,16,24.0,27.0,3.73,True
ML621329694,ForestOwlet,17,25.5,28.5,4.63,True
ML621329694,ForestOwlet,18,27.0,30.0,4.71,True
ML624533493,ForestOwlet,0,0.0,3.0,2.85,False
ML624533493,ForestOwlet,1,1.5,4.5,5.25,True
ML628301727,ForestOwlet,0,0.0,3.0,24.24,True
ML628301727,ForestOwlet,1,1.5,4.5,22.34,True
ML628301727,ForestOwlet,2,3.0,6.0,19.69,True
ML628301727,ForestOwlet,3,4.5,7.5,17.3,True
ML628301727,ForestOwlet,4,6.0,9.0,4.5,True
ML628301727,ForestOwlet,5,7.5,10.5,0.26,False
ML628301727,ForestOwlet,6,9.0,12.0,0.26,False
ML628301727,ForestOwlet,7,10.5,13.5,1.69,False
ML628301727,ForestOwlet,8,12.0,15.0,1.21,False
ML628301727,ForestOwlet,9,13.5,16.5,0.11,False
ML628301727,ForestOwlet,10,15.0,18.0,0.58,False
ML628301727,ForestOwlet,11,16.5,19.5,1.04,False
ML628301727,ForestOwlet,12,18.0,21.0,1.4,False
ML628301727,ForestOwlet,13,19.5,22.5,1.79,False
ML628301727,ForestOwlet,14,21.0,24.0,3.88,True
ML628301727,ForestOwlet,15,22.5,25.5,4.55,True
ML628301727,ForestOwlet,16,24.0,27.0,4.33,True
ML628301727,ForestOwlet,17,25.5,28.5,3.54,True
ML628301727,ForestOwlet,18,27.0,30.0,3.54,True
ML628301727,ForestOwlet,19,28.5,31.5,4.82,True
ML628301727,ForestOwlet,20,30.0,33.0,9.62,True
ML628301727,ForestOwlet,21,31.5,34.5,17.13,True
ML628301727,ForestOwlet,22,33.0,36.0,20.78,True
ML628301727,ForestOwlet,23,34.5,37.5,20.65,True
ML628301727,ForestOwlet,24,36.0,39.0,14.1,True
ML628301727,ForestOwlet,25,37.5,40.5,4.12,True
ML628340386,ForestOwlet,0,0.0,3.0,3.26,True
ML628340386,ForestOwlet,1,1.5,4.5,2.64,False
ML628340386,ForestOwlet,2,3.0,6.0,1.79,False
ML628340386,ForestOwlet,3,4.5,7.5,0.67,False
ML628340386,ForestOwlet,4,6.0,9.0,0.57,False
ML85341811,ForestOwlet,0,0.0,3.0,6.86,True
ML85341811,ForestOwlet,1,1.5,4.5,5.85,True
ML85341811,ForestOwlet,2,3.0,6.0,7.35,True
ML85341811,ForestOwlet,3,4.5,7.5,8.32,True
ML85341811,ForestOwlet,4,6.0,9.0,8.68,True
ML85341811,ForestOwlet,5,7.5,10.5,6.42,True
ML85341811,ForestOwlet,6,9.0,12.0,5.58,True
ML85341811,ForestOwlet,7,10.5,13.5,6.2,True
ML85341811,ForestOwlet,8,12.0,15.0,4.9,True
ML85341811,ForestOwlet,9,13.5,16.5,1.81,False
ML85341811,ForestOwlet,10,15.0,18.0,0.01,False
ML85341811,ForestOwlet,11,16.5,19.5,0.58,False
ML85341811,ForestOwlet,12,18.0,21.0,0.85,False
ML85341811,ForestOwlet,13,19.5,22.5,0.73,False
ML85341811,ForestOwlet,14,21.0,24.0,2.81,False
ML85341811,ForestOwlet,15,22.5,25.5,4.93,True
ML85341811,ForestOwlet,16,24.0,27.0,4.36,True
ML85341811,ForestOwlet,17,25.5,28.5,3.67,True
XC826431,BanasuraLaughingthrush,0,0.0,3.0,9.21,True
XC826431,BanasuraLaughingthrush,1,1.5,4.5,9.37,True
XC826431,BanasuraLaughingthrush,2,3.0,6.0,10.12,True
XC826431,BanasuraLaughingthrush,3,4.5,7.5,11.1,True
XC826431,BanasuraLaughingthrush,4,6.0,9.0,11.25,True
XC826431,BanasuraLaughingthrush,5,7.5,10.5,11.27,True
XC826431,BanasuraLaughingthrush,6,9.0,12.0,10.27,True
XC826431,BanasuraLaughingthrush,7,10.5,13.5,11.03,True
XC826431,BanasuraLaughingthrush,8,12.0,15.0,15.42,True
XC826431,BanasuraLaughingthrush,9,13.5,16.5,16.37,True
XC826431,BanasuraLaughingthrush,10,15.0,18.0,15.82,True
XC826431,BanasuraLaughingthrush,11,16.5,19.5,14.0,True
XC826431,BanasuraLaughingthrush,12,18.0,21.0,12.08,True
XC826431,BanasuraLaughingthrush,13,19.5,22.5,3.19,True
XC826431,BanasuraLaughingthrush,14,21.0,24.0,2.18,False
XC826431,BanasuraLaughingthrush,15,22.5,25.5,8.25,True
XC826431,BanasuraLaughingthrush,16,24.0,27.0,12.36,True
XC826431,BanasuraLaughingthrush,17,25.5,28.5,13.43,True
XC826431,BanasuraLaughingthrush,18,27.0,30.0,14.62,True
XC826431,BanasuraLaughingthrush,19,28.5,31.5,15.63,True
XC826431,BanasuraLaughingthrush,20,30.0,33.0,13.92,True
XC826431,BanasuraLaughingthrush,21,31.5,34.5,4.56,True
XC826431,BanasuraLaughingthrush,22,33.0,36.0,7.53,True
XC826431,BanasuraLaughingthrush,23,34.5,37.5,18.54,True
XC826431,BanasuraLaughingthrush,24,36.0,39.0,12.31,True
XC826431,BanasuraLaughingthrush,25,37.5,40.5,9.01,True
XC826431,BanasuraLaughingthrush,26,39.0,42.0,11.86,True
XC826431,BanasuraLaughingthrush,27,40.5,43.5,15.65,True
XC826431,BanasuraLaughingthrush,28,42.0,45.0,15.76,True
XC826431,BanasuraLaughingthrush,29,43.5,46.5,16.05,True
XC826431,BanasuraLaughingthrush,30,45.0,48.0,15.73,True
XC826431,BanasuraLaughingthrush,31,46.5,49.5,15.6,True
XC826432,BanasuraLaughingthrush,0,0.0,3.0,21.3,True
XC826432,BanasuraLaughingthrush,1,1.5,4.5,21.27,True
XC826432,BanasuraLaughingthrush,2,3.0,6.0,21.59,True
XC826432,BanasuraLaughingthrush,3,4.5,7.5,16.9,True
XC545768,BanasuraLaughingthrush,0,0.0,3.0,131.67,True
ML135364551,BanasuraLaughingthrush,0,0.0,3.0,29.14,True
ML135364551,BanasuraLaughingthrush,1,1.5,4.5,29.48,True
ML135364551,BanasuraLaughingthrush,2,3.0,6.0,28.47,True
ML135364551,BanasuraLaughingthrush,3,4.5,7.5,29.3,True
ML135364551,BanasuraLaughingthrush,4,6.0,9.0,23.82,True
ML135364551,BanasuraLaughingthrush,5,7.5,10.5,5.18,True
ML135364551,BanasuraLaughingthrush,6,9.0,12.0,3.46,True
ML135364551,BanasuraLaughingthrush,7,10.5,13.5,1.61,False
ML135364551,BanasuraLaughingthrush,8,12.0,15.0,1.28,False
ML135364551,BanasuraLaughingthrush,9,13.5,16.5,1.2,False
ML135364551,BanasuraLaughingthrush,10,15.0,18.0,1.92,False
ML135364551,BanasuraLaughingthrush,11,16.5,19.5,1.79,False
ML135364551,BanasuraLaughingthrush,12,18.0,21.0,1.74,False
ML135364551,BanasuraLaughingthrush,13,19.5,22.5,1.7,False
ML135364551,BanasuraLaughingthrush,14,21.0,24.0,2.61,False
ML135364551,BanasuraLaughingthrush,15,22.5,25.5,13.56,True
ML135364551,BanasuraLaughingthrush,16,24.0,27.0,22.72,True
ML135364561,BanasuraLaughingthrush,0,0.0,3.0,14.18,True
ML135364561,BanasuraLaughingthrush,1,1.5,4.5,14.76,True
ML135364561,BanasuraLaughingthrush,2,3.0,6.0,3.64,True
ML135364561,BanasuraLaughingthrush,3,4.5,7.5,2.96,False
ML135364561,BanasuraLaughingthrush,4,6.0,9.0,3.36,True
ML135364561,BanasuraLaughingthrush,5,7.5,10.5,4.32,True
ML135364561,BanasuraLaughingthrush,6,9.0,12.0,4.64,True
ML135364561,BanasuraLaughingthrush,7,10.5,13.5,3.76,True
ML135364561,BanasuraLaughingthrush,8,12.0,15.0,3.15,True
ML135364561,BanasuraLaughingthrush,9,13.5,16.5,2.38,False
ML135364561,BanasuraLaughingthrush,10,15.0,18.0,1.9,False
ML135364561,BanasuraLaughingthrush,11,16.5,19.5,1.9,False
ML135364561,BanasuraLaughingthrush,12,18.0,21.0,2.15,False
ML135364561,BanasuraLaughingthrush,13,19.5,22.5,2.26,False
ML135364561,BanasuraLaughingthrush,14,21.0,24.0,1.97,False
ML135364561,BanasuraLaughingthrush,15,22.5,25.5,1.73,False
ML135364561,BanasuraLaughingthrush,16,24.0,27.0,1.94,False
ML135364561,BanasuraLaughingthrush,17,25.5,28.5,2.02,False
ML135364561,BanasuraLaughingthrush,18,27.0,30.0,2.32,False
ML135364561,BanasuraLaughingthrush,19,28.5,31.5,2.61,False
ML135364561,BanasuraLaughingthrush,20,30.0,33.0,2.27,False
ML135364561,BanasuraLaughingthrush,21,31.5,34.5,1.73,False
ML135364561,BanasuraLaughingthrush,22,33.0,36.0,1.84,False
ML135364561,BanasuraLaughingthrush,23,34.5,37.5,1.23,False
ML135364561,BanasuraLaughingthrush,24,36.0,39.0,1.6,False
ML135364561,BanasuraLaughingthrush,25,37.5,40.5,1.95,False
ML135364561,BanasuraLaughingthrush,26,39.0,42.0,1.67,False
ML135364561,BanasuraLaughingthrush,27,40.5,43.5,1.83,False
ML135364561,BanasuraLaughingthrush,28,42.0,45.0,1.75,False
ML135364561,BanasuraLaughingthrush,29,43.5,46.5,1.57,False
ML135364561,BanasuraLaughingthrush,30,45.0,48.0,2.01,False
ML135364561,BanasuraLaughingthrush,31,46.5,49.5,31.88,True
ML135364561,BanasuraLaughingthrush,32,48.0,51.0,36.38,True
ML223541561,BanasuraLaughingthrush,0,0.0,3.0,131.67,True
ML224082991,BanasuraLaughingthrush,0,0.0,3.0,5.63,True
ML224082991,BanasuraLaughingthrush,1,1.5,4.5,4.66,True
ML224082991,BanasuraLaughingthrush,2,3.0,6.0,5.73,True
ML224082991,BanasuraLaughingthrush,3,4.5,7.5,3.89,True
ML224082991,BanasuraLaughingthrush,4,6.0,9.0,1.87,False
ML224082991,BanasuraLaughingthrush,5,7.5,10.5,2.37,False
ML224082991,BanasuraLaughingthrush,6,9.0,12.0,2.66,False
ML224082991,BanasuraLaughingthrush,7,10.5,13.5,2.91,False
ML224082991,BanasuraLaughingthrush,8,12.0,15.0,2.79,False
ML224082991,BanasuraLaughingthrush,9,13.5,16.5,2.93,False
ML224082991,BanasuraLaughingthrush,10,15.0,18.0,2.96,False
ML224082991,BanasuraLaughingthrush,11,16.5,19.5,2.3,False
ML224082991,BanasuraLaughingthrush,12,18.0,21.0,2.49,False
ML224083701,BanasuraLaughingthrush,0,0.0,3.0,3.53,True
ML224083701,BanasuraLaughingthrush,1,1.5,4.5,6.52,True
ML224083701,BanasuraLaughingthrush,2,3.0,6.0,11.14,True
ML224083701,BanasuraLaughingthrush,3,4.5,7.5,13.0,True
ML224083701,BanasuraLaughingthrush,4,6.0,9.0,12.58,True
ML224083701,BanasuraLaughingthrush,5,7.5,10.5,12.09,True
ML224083701,BanasuraLaughingthrush,6,9.0,12.0,12.49,True
ML224083701,BanasuraLaughingthrush,7,10.5,13.5,13.66,True
ML224083701,BanasuraLaughingthrush,8,12.0,15.0,13.36,True
ML224083701,BanasuraLaughingthrush,9,13.5,16.5,11.64,True
ML224083701,BanasuraLaughingthrush,10,15.0,18.0,11.19,True
ML224083701,BanasuraLaughingthrush,11,16.5,19.5,12.79,True
ML224083701,BanasuraLaughingthrush,12,18.0,21.0,12.65,True
ML224083701,BanasuraLaughingthrush,13,19.5,22.5,10.51,True
ML224083701,BanasuraLaughingthrush,14,21.0,24.0,7.46,True
ML224083701,BanasuraLaughingthrush,15,22.5,25.5,7.51,True
ML224083701,BanasuraLaughingthrush,16,24.0,27.0,6.93,True
ML224083701,BanasuraLaughingthrush,17,25.5,28.5,3.89,True
ML224083701,BanasuraLaughingthrush,18,27.0,30.0,4.46,True
ML224083701,BanasuraLaughingthrush,19,28.5,31.5,5.06,True
ML224083701,BanasuraLaughingthrush,20,30.0,33.0,7.63,True
ML224083701,BanasuraLaughingthrush,21,31.5,34.5,3.62,True
ML224083701,BanasuraLaughingthrush,22,33.0,36.0,4.74,True
ML224083701,BanasuraLaughingthrush,23,34.5,37.5,6.62,True
ML224083701,BanasuraLaughingthrush,24,36.0,39.0,3.33,True
ML224083701,BanasuraLaughingthrush,25,37.5,40.5,3.57,True
ML224083701,BanasuraLaughingthrush,26,39.0,42.0,5.34,True
ML224083701,BanasuraLaughingthrush,27,40.5,43.5,12.46,True
ML224083701,BanasuraLaughingthrush,28,42.0,45.0,14.16,True
ML224083701,BanasuraLaughingthrush,29,43.5,46.5,9.44,True
ML224083701,BanasuraLaughingthrush,30,45.0,48.0,8.74,True
ML224083701,BanasuraLaughingthrush,31,46.5,49.5,9.7,True
ML224083701,BanasuraLaughingthrush,32,48.0,51.0,9.1,True
ML224083701,BanasuraLaughingthrush,33,49.5,52.5,8.06,True
ML224083701,BanasuraLaughingthrush,34,51.0,54.0,7.53,True
ML224083701,BanasuraLaughingthrush,35,52.5,55.5,7.37,True
ML224083701,BanasuraLaughingthrush,36,54.0,57.0,7.73,True
ML224083701,BanasuraLaughingthrush,37,55.5,58.5,6.41,True
ML224083701,BanasuraLaughingthrush,38,57.0,60.0,6.66,True
ML224083701,BanasuraLaughingthrush,39,58.5,61.5,7.56,True
ML224083701,BanasuraLaughingthrush,40,60.0,63.0,12.38,True
ML224086061,BanasuraLaughingthrush,0,0.0,3.0,7.21,True
ML224086061,BanasuraLaughingthrush,1,1.5,4.5,6.34,True
ML224086061,BanasuraLaughingthrush,2,3.0,6.0,6.34,True
ML224086061,BanasuraLaughingthrush,3,4.5,7.5,2.98,False
ML224086061,BanasuraLaughingthrush,4,6.0,9.0,2.48,False
ML224086061,BanasuraLaughingthrush,5,7.5,10.5,6.32,True
ML224086061,BanasuraLaughingthrush,6,9.0,12.0,6.3,True
ML224086061,BanasuraLaughingthrush,7,10.5,13.5,5.07,True
ML224086061,BanasuraLaughingthrush,8,12.0,15.0,3.96,True
ML224086061,BanasuraLaughingthrush,9,13.5,16.5,6.07,True
ML224086061,BanasuraLaughingthrush,10,15.0,18.0,5.8,True
ML224086061,BanasuraLaughingthrush,11,16.5,19.5,6.85,True
ML224086061,BanasuraLaughingthrush,12,18.0,21.0,6.49,True
ML224086061,BanasuraLaughingthrush,13,19.5,22.5,2.4,False
ML224086601,BanasuraLaughingthrush,0,0.0,3.0,1.6,False
ML224086601,BanasuraLaughingthrush,1,1.5,4.5,3.97,True
ML224086601,BanasuraLaughingthrush,2,3.0,6.0,8.97,True
ML224086601,BanasuraLaughingthrush,3,4.5,7.5,11.32,True
ML224086601,BanasuraLaughingthrush,4,6.0,9.0,7.18,True
ML224086601,BanasuraLaughingthrush,5,7.5,10.5,7.71,True
ML224086601,BanasuraLaughingthrush,6,9.0,12.0,10.08,True
ML224086601,BanasuraLaughingthrush,7,10.5,13.5,13.0,True
ML224086601,BanasuraLaughingthrush,8,12.0,15.0,15.63,True
ML224086601,BanasuraLaughingthrush,9,13.5,16.5,16.8,True
ML224086601,BanasuraLaughingthrush,10,15.0,18.0,15.23,True
ML224086601,BanasuraLaughingthrush,11,16.5,19.5,12.16,True
ML224086601,BanasuraLaughingthrush,12,18.0,21.0,12.7,True
ML224086601,BanasuraLaughingthrush,13,19.5,22.5,14.95,True
ML224086601,BanasuraLaughingthrush,14,21.0,24.0,12.16,True
ML224086601,BanasuraLaughingthrush,15,22.5,25.5,5.34,True
ML224086601,BanasuraLaughingthrush,16,24.0,27.0,3.74,True
ML224086601,BanasuraLaughingthrush,17,25.5,28.5,9.0,True
ML224086601,BanasuraLaughingthrush,18,27.0,30.0,12.11,True
ML224086601,BanasuraLaughingthrush,19,28.5,31.5,11.51,True
ML224086601,BanasuraLaughingthrush,20,30.0,33.0,7.86,True
ML224086601,BanasuraLaughingthrush,21,31.5,34.5,8.51,True
ML224086601,BanasuraLaughingthrush,22,33.0,36.0,10.48,True
ML224086601,BanasuraLaughingthrush,23,34.5,37.5,7.61,True
ML224086601,BanasuraLaughingthrush,24,36.0,39.0,7.62,True
ML224086601,BanasuraLaughingthrush,25,37.5,40.5,10.02,True
ML224086601,BanasuraLaughingthrush,26,39.0,42.0,7.26,True
ML224086601,BanasuraLaughingthrush,27,40.5,43.5,5.09,True
ML224086811,BanasuraLaughingthrush,0,0.0,3.0,4.19,True
ML224086811,BanasuraLaughingthrush,1,1.5,4.5,7.09,True
ML224086811,BanasuraLaughingthrush,2,3.0,6.0,11.52,True
ML224086811,BanasuraLaughingthrush,3,4.5,7.5,9.25,True
ML224086811,BanasuraLaughingthrush,4,6.0,9.0,7.73,True
ML224086811,BanasuraLaughingthrush,5,7.5,10.5,8.63,True
ML224086811,BanasuraLaughingthrush,6,9.0,12.0,12.87,True
ML224086811,BanasuraLaughingthrush,7,10.5,13.5,13.97,True
ML224086811,BanasuraLaughingthrush,8,12.0,15.0,15.44,True
ML224086811,BanasuraLaughingthrush,9,13.5,16.5,14.7,True
ML224086811,BanasuraLaughingthrush,10,15.0,18.0,8.05,True
ML224086811,BanasuraLaughingthrush,11,16.5,19.5,5.78,True
ML224086811,BanasuraLaughingthrush,12,18.0,21.0,4.97,True
ML224086811,BanasuraLaughingthrush,13,19.5,22.5,4.91,True
ML224086811,BanasuraLaughingthrush,14,21.0,24.0,4.4,True
ML224086811,BanasuraLaughingthrush,15,22.5,25.5,4.4,True
ML224086811,BanasuraLaughingthrush,16,24.0,27.0,4.77,True
ML224086811,BanasuraLaughingthrush,17,25.5,28.5,3.43,True
ML224086811,BanasuraLaughingthrush,18,27.0,30.0,-0.25,False
ML224086811,BanasuraLaughingthrush,19,28.5,31.5,1.13,False
ML224086811,BanasuraLaughingthrush,20,30.0,33.0,3.87,True
ML224087701,BanasuraLaughingthrush,0,0.0,3.0,5.68,True
ML224087701,BanasuraLaughingthrush,1,1.5,4.5,5.65,True
ML224087701,BanasuraLaughingthrush,2,3.0,6.0,10.29,True
ML224087701,BanasuraLaughingthrush,3,4.5,7.5,9.13,True
ML224087701,BanasuraLaughingthrush,4,6.0,9.0,6.31,True
ML224087701,BanasuraLaughingthrush,5,7.5,10.5,7.58,True
ML224087701,BanasuraLaughingthrush,6,9.0,12.0,8.76,True
ML224087701,BanasuraLaughingthrush,7,10.5,13.5,8.8,True
ML224087701,BanasuraLaughingthrush,8,12.0,15.0,6.76,True
ML224087701,BanasuraLaughingthrush,9,13.5,16.5,3.0,False
ML224087701,BanasuraLaughingthrush,10,15.0,18.0,3.46,True
ML224087701,BanasuraLaughingthrush,11,16.5,19.5,6.91,True
